id,area_code,int_area_code,Count_of_area,Count_of_broadband_type,broadband_type,bb_type,outage_type,Count_of_transit_server_type,server_type,transit_type,log_report,count_of_log,Sum_of_logs,Count_of_log_report_type,sum_area_vol,Average_of_Volume_frm_area,StdDev_of_Volume_frm_area,Min_of_Volume_frm_area,Max_of_Volume_frm_area,Median_of_Volume_frm_area,Sum_of_volume,Average_of_volume,StdDev_of_volume,Min_of_volume,Max_of_volume,Median_of_volume,outage_duration
10434,892,892,25,1,_2,only 2,2,3,_44_42_43,others,_290_368_376_375,191,1409,4,36,9,11,4,25,4,21,5,3,1,7,7,0
10800,892,892,25,1,_2,only 2,1,3,_42_44_43,others,_290_291_376_368_375_283,191,1983,6,22,4,5,1,13,1,138,23,18,2,44,23,1
11355,892,892,25,1,_2,only 2,1,3,_43_44_42,others,_283_375_368_291_376,420,1693,5,31,6,1,5,8,6,21,4,1,3,5,4,0
11848,892,892,25,1,_2,only 2,1,3,_42_44_43,others,_291_375_290_368_283_125_120_376,401,2228,8,7,1,1,0,2,1,407,51,36,15,96,41,0
12200,892,892,25,1,_2,only 2,1,3,_44_42_43,others,_290_375_368_283_291_376,191,1983,6,33,5,4,2,13,4,48,8,6,2,14,8,2
13685,892,892,25,1,_2,only 2,1,3,_43_44_42,others,_376_283_375_290_291_368,460,1983,6,71,12,7,6,25,10,16,3,1,1,4,3,1
17815,892,892,25,1,_2,only 2,1,4,_43_44_50_42,others,_368_289_374_291_376_283_375,462,2356,7,83,12,9,6,25,6,21,3,1,1,4,4,1
18180,892,892,25,1,_2,only 2,1,3,_44_43_42,others,_291_368_283_376_375,401,1693,5,32,6,1,5,8,6,20,4,1,3,5,4,1
18498,892,892,25,1,_2,only 2,1,3,_42_44_43,others,_375_376_368_291_283,295,1693,5,33,7,1,6,8,6,19,4,0,3,4,4,0
269,891,891,30,1,_8,only 8,2,1,_11,only 11,_73,868,73,1,30,30,0,30,30,30,1,1,0,1,1,1,0
1423,891,891,30,1,_8,only 8,2,1,_11,only 11,_68,1093,68,1,30,30,0,30,30,30,1,1,0,1,1,1,0
1451,891,891,30,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,23,11,5,8,15,11,6,3,1,2,4,3,0
1876,891,891,30,1,_8,only 8,2,1,_11,only 11,_55_195_73,564,323,3,55,18,10,10,30,15,6,2,1,1,3,2,0
3018,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,4,2,1,2,3,2,31,16,6,11,20,16,0
4357,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,10,5,1,4,6,5,12,6,1,5,7,6,0
4876,891,891,30,1,_8,only 8,2,1,_11,only 11,_73,868,73,1,8,8,0,8,8,8,4,4,0,4,4,4,0
5564,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,8,4,0,4,4,4,15,8,1,7,8,8,0
6128,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_73_109,783,377,3,3,1,1,0,2,0,158,53,32,16,74,68,0
7040,891,891,30,1,_8,only 8,1,1,_11,only 11,_73,868,73,1,10,10,0,10,10,10,3,3,0,3,3,3,0
7902,891,891,30,1,_8,only 8,2,1,_11,only 11,_195_73,783,268,2,38,19,16,8,30,19,5,3,2,1,4,3,0
8229,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,5,2,1,2,3,2,30,15,7,10,20,15,0
8433,891,891,30,1,_8,only 8,2,1,_11,only 11,_195_73,783,268,2,14,7,4,4,10,7,10,5,3,3,7,5,0
9324,891,891,30,1,_8,only 8,1,1,_11,only 11,_109_195_73,70,377,3,18,6,4,2,10,6,27,9,9,3,19,5,0
9797,891,891,30,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,2,1,0,1,1,1,76,38,1,37,39,38,0
10173,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_109_73,783,377,3,2,1,0,0,1,1,175,58,31,35,93,47,0
10500,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,30,15,0,15,15,15,4,2,0,2,2,2,0
13533,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,2,1,0,1,1,1,51,26,5,22,29,26,0
13986,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,5,2,2,1,4,2,36,18,14,8,28,18,0
15346,891,891,30,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,20,10,7,5,15,10,8,4,3,2,6,4,0
16010,891,891,30,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,2,1,0,1,1,1,55,28,6,23,32,28,0
16197,891,891,30,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,5,2,0,2,3,2,25,13,2,11,14,13,0
17016,891,891,30,1,_8,only 8,2,1,_11,only 11,_73_195,868,268,2,30,15,0,15,15,15,4,2,0,2,2,2,0
17944,891,891,30,1,_8,only 8,2,1,_11,only 11,_73_195,868,268,2,36,18,17,6,30,18,6,3,3,1,5,3,0
1595,890,890,7,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,6,3,1,2,4,3,5,3,1,2,3,3,0
4450,890,890,7,1,_8,only 8,2,1,_11,only 11,_73,868,73,1,2,2,0,2,2,2,3,3,0,3,3,3,0
6065,890,890,7,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,11,5,2,4,7,5,3,2,1,1,2,2,0
6854,890,890,7,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,7,4,0,4,4,4,4,2,0,2,2,2,0
9586,890,890,7,1,_8,only 8,4,1,_11,only 11,_73,868,73,1,7,7,0,7,7,7,1,1,0,1,1,1,0
11025,890,890,7,1,_8,only 8,2,1,_11,only 11,_73,868,73,1,7,7,0,7,7,7,1,1,0,1,1,1,0
17922,890,890,7,1,_8,only 8,1,1,_11,only 11,_73,868,73,1,4,4,0,4,4,4,2,2,0,2,2,2,0
28,889,889,7,1,_8,only 8,2,1,_11,only 11,_68,1093,68,1,4,4,0,4,4,4,2,2,0,2,2,2,0
5347,889,889,7,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,14,7,0,7,7,7,2,1,0,1,1,1,0
7337,889,889,7,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,7,4,0,4,4,4,4,2,0,2,2,2,0
7483,889,889,7,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,11,5,2,4,7,5,3,2,1,1,2,2,0
7789,889,889,7,2,_8_2,with 8,1,2,_11_20,others,_219_171_55_51_134_68_167,1152,865,7,42,6,2,4,7,7,9,1,0,1,2,1,1
15895,889,889,7,1,_2,only 2,1,1,_20,only 20,_134,1419,134,1,7,7,0,7,7,7,1,1,0,1,1,1,0
4501,888,888,2,1,_2,only 2,1,1,_20,only 20,_134_219,1419,353,2,3,2,1,1,2,2,3,2,1,1,2,2,0
11729,887,887,3,1,_8,only 8,4,1,_11,only 11,_54,1573,54,1,2,2,0,2,2,2,2,2,0,2,2,2,0
15306,887,887,3,1,_8,only 8,1,1,_11,only 11,_170_68_54,1526,292,3,9,3,0,3,3,3,3,1,0,1,1,1,0
15780,887,887,3,1,_8,only 8,1,1,_11,only 11,_54_170,1573,224,2,0,0,0,0,0,0,28,14,0,14,14,14,0
7316,886,886,4,1,_8,only 8,2,1,_11,only 11,_68,1093,68,1,4,4,0,4,4,4,1,1,0,1,1,1,0
7400,886,886,4,2,_6_8,with 8,1,2,_13_11,others,_68_273,1093,341,2,4,2,0,2,2,2,4,2,0,2,2,2,0
616,885,885,22,1,_8,only 8,1,1,_11,only 11,_70_173_57_81,364,381,4,68,17,10,2,22,22,14,4,5,1,11,1,1
2308,885,885,22,1,_8,only 8,2,1,_11,only 11,_202_81_68,277,351,3,31,10,10,4,22,6,11,4,3,1,6,4,2
2614,885,885,22,1,_8,only 8,1,1,_11,only 11,_202_81,277,283,2,11,6,0,6,6,6,8,4,0,4,4,4,0
4052,885,885,22,1,_8,only 8,2,1,_11,only 11,_81_202,305,283,2,11,6,0,6,6,6,8,4,0,4,4,4,2
5824,885,885,22,1,_8,only 8,2,1,_11,only 11,_70_191_81_202,364,544,4,66,17,6,11,22,17,6,2,1,1,2,2,0
8727,885,885,22,1,_8,only 8,2,1,_11,only 11,_81_202_70,305,353,3,39,13,8,6,22,11,7,2,2,1,4,2,0
9460,885,885,22,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,33,17,8,11,22,17,3,2,1,1,2,2,0
10069,885,885,22,1,_8,only 8,1,1,_11,only 11,_70_191_81_202,364,544,4,61,15,8,6,22,17,8,2,1,1,4,2,1
10960,885,885,22,1,_8,only 8,1,1,_11,only 11,_73_191_202_70_195_81,868,812,6,110,18,6,11,22,22,8,1,1,1,2,1,1
11124,885,885,22,1,_8,only 8,2,1,_11,only 11,_70_191,364,261,2,15,7,0,7,7,7,6,3,0,3,3,3,0
11192,885,885,22,1,_8,only 8,1,1,_11,only 11,_51_167,113,218,2,28,14,12,6,22,14,5,3,2,1,4,3,1
11421,885,885,22,2,_8_2,with 8,1,2,_20_11,others,_191_81_134_195_202_73_219_70,301,1165,8,149,19,7,6,22,22,12,2,1,1,4,1,1
12390,885,885,22,1,_8,only 8,1,1,_11,only 11,_202_70_81,277,353,3,44,15,6,11,22,11,5,2,1,1,2,2,0
15955,885,885,22,1,_8,only 8,1,1,_11,only 11,_70_191_202_81,364,544,4,39,10,3,6,11,11,10,3,1,2,4,2,0
15993,885,885,22,1,_8,only 8,1,1,_11,only 11,_81_51_70,305,202,3,50,17,10,6,22,22,6,2,2,1,4,1,0
16563,885,885,22,1,_8,only 8,2,1,_11,only 11,_81_70,305,151,2,29,15,10,7,22,15,4,2,1,1,3,2,0
17067,885,885,22,1,_8,only 8,1,1,_11,only 11,_81_191_70,305,342,3,66,22,0,22,22,22,3,1,0,1,1,1,0
1878,884,884,6,1,_8,only 8,1,1,_11,only 11,_170_54,1526,224,2,4,2,2,1,3,2,10,5,4,2,8,5,0
9630,884,884,6,1,_8,only 8,1,1,_11,only 11,_170_68,1526,238,2,5,2,1,2,3,2,6,3,1,2,4,3,0
10822,884,884,6,1,_8,only 8,1,1,_11,only 11,_155_207_170,53,532,3,8,3,3,1,6,1,17,6,5,1,10,6,2
10838,884,884,6,1,_8,only 8,1,1,_11,only 11,_54,1573,54,1,1,1,0,1,1,1,5,5,0,5,5,5,2
16417,884,884,6,1,_8,only 8,1,1,_11,only 11,_86_207_54_170,50,517,4,14,4,3,1,6,4,14,4,3,1,6,4,1
3607,883,883,5,1,_8,only 8,1,1,_11,only 11,_54,1573,54,1,5,5,0,5,5,5,1,1,0,1,1,1,1
4754,883,883,5,1,_8,only 8,1,1,_11,only 11,_170_54,1526,224,2,2,1,0,1,1,1,9,5,1,4,5,5,0
10814,883,883,5,1,_8,only 8,2,1,_11,only 11,_54,1573,54,1,5,5,0,5,5,5,1,1,0,1,1,1,0
14324,883,883,5,1,_8,only 8,1,1,_11,only 11,_68_54,1093,122,2,7,3,2,2,5,3,4,2,1,1,3,2,0
15938,883,883,5,1,_8,only 8,1,1,_11,only 11,_170_54,1526,224,2,10,5,0,5,5,5,2,1,0,1,1,1,1
3371,882,882,3,1,_8,only 8,2,1,_11,only 11,_171_55,459,226,2,6,3,0,3,3,3,2,1,0,1,1,1,0
16911,882,882,3,1,_8,only 8,2,1,_11,only 11,_55,564,55,1,3,3,0,3,3,3,1,1,0,1,1,1,0
17476,882,882,3,1,_8,only 8,1,1,_11,only 11,_55_171,564,226,2,2,1,0,1,1,1,6,3,0,3,3,3,0
239,881,881,13,1,_6,others,1,1,_13,others,_345_273,321,618,2,26,13,0,13,13,13,2,1,0,1,1,1,1
1050,881,881,13,2,_8_6,with 8,1,2,_13_11,others,_273_68_179,491,520,3,26,9,4,7,13,7,5,2,1,1,2,2,0
5192,881,881,13,3,_2_4_7,with 2,1,4,_21_23_14_20,others,_306_135_134,412,575,3,39,13,0,13,13,13,3,1,0,1,1,1,0
7062,881,881,13,2,_8_6,with 8,1,2,_13_11,others,_273_68,491,341,2,17,9,6,4,13,9,4,2,1,1,3,2,0
10625,881,881,13,1,_7,others,4,1,_22,others,_303,23,303,1,13,13,0,13,13,13,1,1,0,1,1,1,0
12053,881,881,13,2,_8_6,with 8,1,2,_11_13,others,_68_273,1093,341,2,26,13,0,13,13,13,2,1,0,1,1,1,1
12877,881,881,13,2,_8_6,with 8,1,2,_11_13,others,_68_179_345,1093,592,3,12,4,1,3,4,4,10,3,1,3,4,3,1
13495,881,881,13,2,_6_8,with 8,1,2,_11_13,others,_68_273,1093,341,2,13,7,0,7,7,7,4,2,0,2,2,2,1
15264,881,881,13,2,_6_8,with 8,1,2,_13_11,others,_273_170_54_68,491,565,4,46,11,3,7,13,13,5,1,1,1,2,1,1
16476,881,881,13,2,_8_6,with 8,1,2,_11_13,others,_68_118_273,1093,459,3,21,7,6,1,13,7,16,5,7,1,13,2,0
17965,881,881,13,1,_8,only 8,1,1,_11,only 11,_170_54_68,1526,292,3,26,9,4,7,13,7,5,2,1,1,2,2,0
17450,880,880,1,1,_8,only 8,1,1,_11,only 11,_56_172,244,228,2,2,1,0,1,1,1,2,1,0,1,1,1,0
266,879,879,5,1,_8,only 8,2,1,_11,only 11,_73_195,868,268,2,8,4,2,3,5,4,3,2,1,1,2,2,0
3528,879,879,5,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,8,4,2,3,5,4,3,2,1,1,2,2,0
4587,879,879,5,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,5,3,0,3,3,3,4,2,0,2,2,2,0
13032,879,879,5,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,8,4,2,3,5,4,3,2,1,1,2,2,0
135,878,878,23,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,8,4,1,4,5,4,11,6,1,5,6,6,0
998,878,878,23,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,8,4,0,4,4,4,12,6,0,6,6,6,0
1143,878,878,23,1,_8,only 8,2,1,_11,only 11,_195_73,783,268,2,10,5,1,4,6,5,10,5,1,4,6,5,0
2897,878,878,23,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,6,3,1,3,4,3,15,8,2,6,9,8,0
3253,878,878,23,1,_8,only 8,2,1,_11,only 11,_73,868,73,1,12,12,0,12,12,12,2,2,0,2,2,2,0
4512,878,878,23,1,_8,only 8,1,1,_11,only 11,_68_195_73,1093,336,3,29,10,11,3,23,4,16,5,4,1,9,6,0
5459,878,878,23,1,_8,only 8,1,1,_11,only 11,_195_65_73_187,783,520,4,65,16,8,8,23,17,7,2,1,1,3,2,0
5894,878,878,23,1,_8,only 8,4,1,_11,only 11,_73,868,73,1,12,12,0,12,12,12,2,2,0,2,2,2,0
5933,878,878,23,1,_8,only 8,1,1,_11,only 11,_68_73_195,1093,336,3,36,12,9,6,23,8,8,3,2,1,4,3,0
6720,878,878,23,1,_8,only 8,1,1,_11,only 11,_73,868,73,1,6,6,0,6,6,6,4,4,0,4,4,4,0
10201,878,878,23,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,31,15,11,8,23,15,4,2,1,1,3,2,0
10527,878,878,23,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,5,3,0,2,3,3,18,9,1,8,10,9,0
11631,878,878,23,1,_8,only 8,2,1,_11,only 11,_195_73,783,268,2,15,8,0,8,8,8,6,3,0,3,3,3,0
13362,878,878,23,1,_8,only 8,2,1,_11,only 11,_202_73_195_68,277,538,4,92,23,0,23,23,23,4,1,0,1,1,1,0
13743,878,878,23,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,1,1,0,0,1,1,113,57,37,30,83,57,0
15989,878,878,23,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,10,5,1,4,6,5,10,5,1,4,6,5,0
16677,878,878,23,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,13,7,1,6,8,7,7,4,1,3,4,4,0
16999,878,878,23,1,_8,only 8,1,1,_11,only 11,_73,868,73,1,12,12,0,12,12,12,2,2,0,2,2,2,0
17237,878,878,23,1,_8,only 8,1,1,_11,only 11,_73,868,73,1,23,23,0,23,23,23,1,1,0,1,1,1,0
17814,878,878,23,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,15,7,6,3,12,7,9,5,4,2,7,5,0
17937,878,878,23,1,_8,only 8,1,1,_11,only 11,_195_109_73_24,783,401,4,25,6,11,0,23,1,278,70,70,1,135,71,0
2355,877,877,4,1,_9,others,1,2,_26_29,others,_132_349_276_217,42,974,4,8,2,0,2,2,2,8,2,0,2,2,2,1
2884,877,877,4,1,_9,others,1,2,_29_26,others,_276_349_132_217,61,974,4,4,1,0,1,1,1,16,4,0,4,4,4,0
6604,877,877,4,1,_2,only 2,4,1,_54,others,_360_362,92,722,2,8,4,0,4,4,4,2,1,0,1,1,1,1
14390,876,876,2,1,_8,only 8,1,1,_11,only 11,_193_71,1160,264,2,4,2,0,2,2,2,2,1,0,1,1,1,1
1320,875,875,10,1,_8,only 8,2,1,_11,only 11,_70,364,70,1,10,10,0,10,10,10,1,1,0,1,1,1,0
3762,875,875,10,1,_8,only 8,1,1,_11,only 11,_81_191_70,305,342,3,18,6,3,3,10,5,6,2,1,1,3,2,0
3931,875,875,10,1,_8,only 8,1,1,_11,only 11,_202_81,277,283,2,8,4,2,3,5,4,6,3,1,2,4,3,0
7699,875,875,10,1,_8,only 8,2,1,_11,only 11,_202_81,277,283,2,10,5,0,5,5,5,4,2,0,2,2,2,0
8312,875,875,10,1,_8,only 8,1,1,_11,only 11,_55_202_81_171,564,509,4,20,5,6,0,10,5,138,35,39,1,68,35,0
10045,875,875,10,1,_8,only 8,1,1,_11,only 11,_202_81,277,283,2,6,3,1,3,3,3,7,4,1,3,4,4,1
11317,875,875,10,1,_8,only 8,1,1,_11,only 11,_82_203,3472,285,2,7,3,0,3,3,3,6,3,0,3,3,3,1
17506,875,875,10,1,_8,only 8,1,1,_11,only 11,_193,1160,193,1,5,5,0,5,5,5,2,2,0,2,2,2,1
18520,875,875,10,1,_8,only 8,1,1,_11,only 11,_70_191,364,261,2,15,8,4,5,10,8,3,2,1,1,2,2,0
9172,874,874,1,1,_2,only 2,1,1,_20,only 20,_134,1419,134,1,1,1,0,1,1,1,1,1,0,1,1,1,0
16004,872,872,1,1,_2,only 2,1,1,_20,only 20,_219_134,1152,353,2,2,1,0,1,1,1,2,1,0,1,1,1,0
17229,871,871,1,1,_2,only 2,1,1,_20,only 20,_134_219,1419,353,2,1,1,0,1,1,1,4,2,0,2,2,2,0
14287,870,870,2,1,_2,only 2,1,1,_20,only 20,_134,1419,134,1,2,2,0,2,2,2,1,1,0,1,1,1,0
17547,870,870,2,1,_2,only 2,1,1,_20,only 20,_219_134,1152,353,2,4,2,0,2,2,2,2,1,0,1,1,1,0
8513,869,869,2,1,_2,only 2,1,1,_20,only 20,_134,1419,134,1,2,2,0,2,2,2,1,1,0,1,1,1,0
2135,867,867,2,1,_8,only 8,1,1,_11,only 11,_182_170_209_204_207,157,972,5,6,1,1,0,2,1,25,5,8,1,19,2,2
6585,866,866,3,1,_8,only 8,1,1,_11,only 11,_170_207_182_204_209,1526,972,5,9,2,1,0,3,2,23,5,7,1,17,2,2
15977,866,866,3,1,_8,only 8,1,1,_11,only 11,_209_170_182_204_155,209,920,5,7,1,1,0,3,2,31,6,7,1,17,2,2
17370,866,866,3,1,_8,only 8,1,1,_11,only 11,_87_54_209_83_204_62_170_182,207,1051,8,12,2,1,0,3,2,44,6,7,1,17,2,2
1544,865,865,3,1,_2,only 2,1,1,_24,others,_318_239,44,557,2,2,1,0,1,1,1,6,3,0,3,3,3,1
1771,864,864,7,1,_8,only 8,1,1,_11,only 11,_170_54,1526,224,2,4,2,0,2,2,2,8,4,0,4,4,4,2
12418,864,864,7,1,_2,only 2,1,1,_24,others,_318_239,44,557,2,7,4,0,4,4,4,4,2,0,2,2,2,1
14267,864,864,7,1,_8,only 8,1,1,_11,only 11,_170_54,1526,224,2,6,3,1,2,4,3,5,3,1,2,3,3,1
14739,864,864,7,1,_9,others,5,1,_27,others,_240,39,240,1,4,4,0,4,4,4,2,2,0,2,2,2,1
15729,864,864,7,1,_8,only 8,1,1,_11,only 11,_54_170,1573,224,2,2,1,0,1,1,1,12,6,0,6,6,6,1
16054,864,864,7,1,_8,only 8,1,1,_11,only 11,_87_209_83_204_62_182_170_54,207,1051,8,33,4,2,2,7,4,16,2,1,1,3,2,2
12050,860,860,1,1,_2,only 2,1,1,_20,only 20,_134_219,1419,353,2,2,1,0,1,1,1,2,1,0,1,1,1,0
1341,859,859,1,1,_2,only 2,1,1,_20,only 20,_219_134,1152,353,2,1,1,0,1,1,1,4,2,0,2,2,2,0
1751,857,857,4,1,_8,only 8,1,1,_11,only 11,_68_170,1093,238,2,8,4,0,4,4,4,2,1,0,1,1,1,1
4372,857,857,4,1,_8,only 8,1,1,_11,only 11,_170_54,1526,224,2,1,0,0,0,0,0,24,12,0,12,12,12,1
8997,857,857,4,1,_8,only 8,1,1,_11,only 11,_54_170,1573,224,2,8,4,0,4,4,4,2,1,0,1,1,1,1
13813,857,857,4,1,_8,only 8,1,1,_11,only 11,_204_83_54_170,77,511,4,7,2,0,1,2,2,10,3,1,2,3,3,1
417,856,856,14,2,_8_7,with 8,2,3,_11_22_23,others,_306_75_222,412,603,3,35,12,4,7,14,14,4,1,1,1,2,1,1
622,856,856,14,2,_8_7,with 8,2,3,_22_23_11,others,_75_306_197_222,192,800,4,56,14,0,14,14,14,4,1,0,1,1,1,1
3167,856,856,14,2,_8_6,with 8,1,2,_11_13,others,_68_179_273_345,1093,865,4,56,14,0,14,14,14,4,1,0,1,1,1,1
3183,856,856,14,4,_7_6_4_8,with 8,1,4,_22_14_13_11,others,_170_345_54_68_222_273_304,1526,1436,7,31,4,3,1,7,7,51,7,7,2,18,2,2
8162,856,856,14,3,_6_8_10,with 8,1,3,_13_11_18,others,_273_345_68_262,491,948,4,56,14,0,14,14,14,4,1,0,1,1,1,1
9580,856,856,14,2,_8_6,with 8,1,2,_11_13,others,_68_179_273,1093,520,3,42,14,0,14,14,14,3,1,0,1,1,1,1
13232,856,856,14,2,_8_7,with 8,2,3,_22_23_11,others,_75_197_306_305,192,883,4,56,14,0,14,14,14,4,1,0,1,1,1,1
13338,856,856,14,2,_7_8,with 8,2,2,_11_23,others,_306_75_197,412,578,3,35,12,4,7,14,14,4,1,1,1,2,1,1
13393,856,856,14,3,_8_6_7,with 8,1,3,_11_23_13,others,_75_345_273_306,192,999,4,56,14,0,14,14,14,4,1,0,1,1,1,1
14626,856,856,14,2,_7_8,with 8,2,2,_23_11,others,_75_197_306,192,578,3,21,7,0,7,7,7,6,2,0,2,2,2,1
17110,856,856,14,2,_6_8,with 8,1,2,_13_11,others,_68_345_273,1093,686,3,35,12,4,7,14,14,4,1,1,1,2,1,1
18075,856,856,14,4,_4_8_7_2,with 8,1,5,_11_14_23_21_20,others,_170_306_134_54_75_223_135,1526,1097,7,81,12,4,4,14,14,11,2,1,1,4,1,1
2624,855,855,1,1,_8,only 8,2,1,_11,only 11,_70_191,364,261,2,2,1,0,1,1,1,2,1,0,1,1,1,0
14539,854,854,2,1,_8,only 8,1,1,_11,only 11,_170_54,1526,224,2,1,1,0,1,1,1,7,4,1,3,4,4,0
7216,853,853,7,1,_8,only 8,1,1,_11,only 11,_54,1573,54,1,4,4,0,4,4,4,2,2,0,2,2,2,2
10212,853,853,7,1,_8,only 8,1,1,_11,only 11,_170,1526,170,1,2,2,0,2,2,2,4,4,0,4,4,4,0
10748,853,853,7,1,_8,only 8,2,1,_11,only 11,_54,1573,54,1,7,7,0,7,7,7,1,1,0,1,1,1,0
10892,853,853,7,1,_8,only 8,2,1,_11,only 11,_68,1093,68,1,4,4,0,4,4,4,2,2,0,2,2,2,0
5248,852,852,2,1,_8,only 8,1,1,_11,only 11,_45_161,18,206,2,4,2,0,2,2,2,2,1,0,1,1,1,1
14106,852,852,2,1,_2,only 2,1,1,_20,only 20,_134_219,1419,353,2,4,2,0,2,2,2,2,1,0,1,1,1,0
1184,851,851,11,4,_8_2_7_4,with 8,1,5,_23_20_11_14_22,others,_306_54_305_134_48,412,847,5,41,8,4,3,11,11,9,2,1,1,4,1,0
4853,851,851,11,1,_8,only 8,2,1,_11,only 11,_68,1093,68,1,2,2,0,2,2,2,6,6,0,6,6,6,0
5129,851,851,11,1,_7,others,4,1,_22,others,_303_222,23,525,2,22,11,0,11,11,11,2,1,0,1,1,1,1
7619,851,851,11,1,_8,only 8,2,1,_11,only 11,_179_68,207,247,2,8,4,2,3,6,4,6,3,1,2,4,3,0
8211,851,851,11,1,_6,others,1,1,_13,others,_345,321,345,1,6,6,0,6,6,6,2,2,0,2,2,2,0
9867,851,851,11,2,_10_6,others,1,2,_13_18,others,_345_322_273,321,940,3,22,7,3,6,11,6,5,2,1,1,2,2,0
13936,851,851,11,3,_10_6_8,with 8,1,3,_18_13_11,others,_68_242_273_322,1093,905,4,44,11,0,11,11,11,4,1,0,1,1,1,0
14985,851,851,11,2,_6_8,with 8,1,2,_13_11,others,_273_68_54_170,491,565,4,39,10,3,6,11,11,5,1,1,1,2,1,1
16729,851,851,11,2,_6_8,with 8,1,2,_13_11,others,_68_345_179,1093,592,3,17,6,0,6,6,6,6,2,0,2,2,2,1
17362,851,851,11,2,_6_8,with 8,1,2,_13_11,others,_68_273,1093,341,2,13,6,6,2,11,6,7,4,4,1,6,4,0
12005,850,850,1,1,_8,only 8,1,1,_11,only 11,_80_201,1336,281,2,1,0,0,0,0,0,6,3,0,3,3,3,1
3499,849,849,8,1,_8,only 8,1,1,_11,only 11,_195,783,195,1,4,4,0,4,4,4,2,2,0,2,2,2,0
4846,849,849,8,1,_8,only 8,1,1,_11,only 11,_195,783,195,1,8,8,0,8,8,8,1,1,0,1,1,1,0
10584,849,849,8,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,8,4,0,4,4,4,4,2,0,2,2,2,0
14286,849,849,8,1,_8,only 8,1,1,_11,only 11,_73_195,868,268,2,16,8,0,8,8,8,2,1,0,1,1,1,0
16495,849,849,8,1,_8,only 8,2,1,_11,only 11,_68_73,1093,141,2,16,8,0,8,8,8,2,1,0,1,1,1,0
18213,849,849,8,1,_8,only 8,1,1,_11,only 11,_195_73,783,268,2,6,3,1,2,4,3,6,3,1,2,4,3,0
11166,848,848,1,1,_8,only 8,2,1,_11,only 11,_73,868,73,1,1,1,0,1,1,1,1,1,0,1,1,1,0
338,847,847,2,1,_2,only 2,4,1,_54,others,_362_360,86,722,2,4,2,0,2,2,2,2,1,0,1,1,1,1
355,846,846,50,1,_8,only 8,1,2,_11_15,only 11&15,_82_203,3472,285,2,29,14,15,4,25,14,16,8,8,2,14,8,0
903,846,846,50,1,_8,only 8,2,1,_15,only 15,_203_82,2823,285,2,23,11,7,6,17,11,11,6,4,3,8,6,1
1241,846,846,50,1,_8,only 8,2,1,_15,only 15,_82_203,3472,285,2,16,8,3,6,10,8,13,7,2,5,8,7,2
1296,846,846,50,1,_8,only 8,2,1,_15,only 15,_82_203,3472,285,2,11,6,1,5,6,6,18,9,1,8,10,9,2
1665,846,846,50,1,_8,only 8,2,1,_15,only 15,_82_203,3472,285,2,20,10,10,3,17,10,20,10,10,3,17,10,1
1882,846,846,50,1,_8,only 8,1,2,_11_15,only 11&15,_71_193_203_80_82,1514,629,5,114,23,18,6,50,25,20,4,3,1,9,2,1
1909,846,846,50,1,_8,only 8,1,2,_15_11,only 11&15,_82_203,3472,285,2,11,6,1,5,6,6,18,9,1,8,10,9,2
2506,846,846,50,1,_8,only 8,2,1,_15,only 15,_82_203,3472,285,2,29,15,3,13,17,15,7,4,1,3,4,4,1
